sample,t_sec,ecg
sample_4,27.753333,-0.3411052233156699
sample_4,27.76,-0.3333535200605602
sample_4,27.766667,-0.3333535200605602
sample_4,27.773333,-0.3178501135503406
sample_4,27.78,-0.3023467070401211
sample_4,27.786667,-0.2945950037850113
sample_4,27.793333,-0.271339894019682
sample_4,27.8,-0.2015745647236941
sample_4,27.806667,-0.0930507191521574
sample_4,27.813333,-0.00778198334595
sample_4,27.82,0.031006813020439
sample_4,27.826667,0.031006813020439
sample_4,27.833333,0.031006813020439
sample_4,27.84,0.031006813020439
sample_4,27.846667,0.031006813020439
sample_4,27.853333,0.0387585162755488
sample_4,27.86,0.0387585162755488
sample_4,27.866667,0.0387585162755488
sample_4,27.873333,0.0465102195306585
sample_4,27.88,0.0620136260408781
sample_4,27.886667,0.0775170325510976
sample_4,27.893333,0.1085238455715367
sample_4,27.9,0.131778955336866
sample_4,27.906667,0.162785768357305
sample_4,27.913333,0.1782891748675246
sample_4,27.92,0.1860408781226343
sample_4,27.926667,0.1782891748675246
sample_4,27.933333,0.162785768357305
sample_4,27.94,0.1395306585919757
sample_4,27.946667,0.1085238455715367
sample_4,27.953333,0.0852687358062074
sample_4,27.96,0.0620136260408781
sample_4,27.966667,0.0465102195306585
sample_4,27.973333,0.0465102195306585
sample_4,27.98,0.0542619227857683
sample_4,27.986667,0.0620136260408781
sample_4,27.993333,0.0542619227857683
sample_4,28.0,0.0387585162755488
sample_4,28.006667,0.0077517032551097
sample_4,28.013333,-0.0232551097653292
sample_4,28.02,-0.0542922028766086
sample_4,28.026667,-0.0542922028766086
sample_4,28.033333,-0.0310370931112793
sample_4,28.04,-3.028009084027252e-05
sample_4,28.046667,0.0465102195306585
sample_4,28.053333,0.0930204390613171
sample_4,28.06,0.131778955336866
sample_4,28.066667,0.1550340651021953
sample_4,28.073333,0.1472823618470855
sample_4,28.08,0.1162755488266464
sample_4,28.086667,0.0620136260408781
sample_4,28.093333,0.0077517032551097
sample_4,28.1,-0.0465102195306585
sample_4,28.106667,-0.0930507191521574
sample_4,28.113333,-0.1240575321725965
sample_4,28.12,-0.1473126419379258
sample_4,28.126667,-0.1473126419379258
sample_4,28.133333,-0.139560938682816
sample_4,28.14,0.1937623012869038
sample_4,28.146667,0.9069492808478424
sample_4,28.153333,-0.6433913701741105
sample_4,28.16,-0.6433913701741105
sample_4,28.166667,-0.860439061317184
sample_4,28.173333,0.3410749432248297
sample_4,28.18,-0.4806056018168054
sample_4,28.186667,-0.7441937925813777
sample_4,28.193333,-0.7441937925813777
sample_4,28.2,-0.5814080242240727
sample_4,28.206667,-0.3411052233156699
sample_4,28.213333,-0.2558364875094625
sample_4,28.22,-0.2480847842543527
sample_4,28.226667,-0.2480847842543527
sample_4,28.233333,-0.2480847842543527
sample_4,28.24,-0.2248296744890234
sample_4,28.246667,-0.1628160484481453
sample_4,28.253333,-0.1008024224072672
sample_4,28.26,-0.0852990158970476
sample_4,28.266667,-0.0852990158970476
sample_4,28.273333,-0.0852990158970476
sample_4,28.28,-0.0852990158970476
sample_4,28.286667,-0.0620439061317183
sample_4,28.293333,-0.0310370931112793
sample_4,28.3,-0.00778198334595
sample_4,28.306667,0.0155034065102195
sample_4,28.313333,0.0232551097653292
sample_4,28.32,0.0387585162755488
sample_4,28.326667,0.0620136260408781
sample_4,28.333333,0.1007721423164269
sample_4,28.34,0.1240272520817562
sample_4,28.346667,0.1395306585919757
sample_4,28.353333,0.1550340651021953
sample_4,28.36,0.1782891748675246
sample_4,28.366667,0.1937925813777441
sample_4,28.373333,0.2092959878879636
sample_4,28.38,0.2170476911430734
sample_4,28.386667,0.2015442846328539
sample_4,28.393333,0.1937925813777441
sample_4,28.4,0.1705374716124148
sample_4,28.406667,0.1472823618470855
sample_4,28.413333,0.1240272520817562
sample_4,28.42,0.0930204390613171
sample_4,28.426667,0.0775170325510976
sample_4,28.433333,0.0542619227857683
sample_4,28.44,0.031006813020439
sample_4,28.446667,0.0155034065102195
sample_4,28.453333,0.0077517032551097
sample_4,28.46,0.0077517032551097
sample_4,28.466667,0.0155034065102195
sample_4,28.473333,0.0232551097653292
sample_4,28.48,0.0232551097653292
sample_4,28.486667,0.0387585162755488
sample_4,28.493333,0.0697653292959878
sample_4,28.5,0.1085238455715367
sample_4,28.506667,0.1395306585919757
sample_4,28.513333,0.1550340651021953
sample_4,28.52,0.1472823618470855
sample_4,28.526667,0.1395306585919757
sample_4,28.533333,0.1162755488266464
sample_4,28.54,0.1007721423164269
sample_4,28.546667,0.0697653292959878
sample_4,28.553333,0.031006813020439
sample_4,28.56,-0.0077517032551097
sample_4,28.566667,-0.0465102195306585
sample_4,28.573333,-0.0775473126419379
sample_4,28.58,-0.1085541256623769
sample_4,28.586667,-0.240333080999243
sample_4,28.593333,-0.1163058289174867
sample_4,28.6,0.3487963663890991
sample_4,28.606667,-0.8139288417865254
sample_4,28.613333,-0.3410749432248297
sample_4,28.62,-0.3410749432248297
sample_4,28.626667,-0.922452687358062
sample_4,28.633333,-0.1472823618470855
sample_4,28.64,-0.7829523088569266
sample_4,28.646667,-0.7829523088569266
sample_4,28.653333,-0.5814080242240727
sample_4,28.66,-0.3333535200605602
sample_4,28.666667,-0.2790915972747918
sample_4,28.673333,-0.2790915972747918
sample_4,28.68,-0.2868433005299016
sample_4,28.686667,-0.2868433005299016
sample_4,28.693333,-0.271339894019682
sample_4,28.7,-0.2015745647236941
sample_4,28.706667,-0.1163058289174867
sample_4,28.713333,-0.0930507191521574
sample_4,28.72,-0.0852990158970476
sample_4,28.726667,-0.0620439061317183
sample_4,28.733333,-0.0387887963663891
sample_4,28.74,-0.0232853898561695
sample_4,28.746667,-0.00778198334595
sample_4,28.753333,-0.0077517032551097
sample_4,28.76,0.0
sample_4,28.766667,0.0
sample_4,28.773333,0.0155034065102195
sample_4,28.78,0.031006813020439
sample_4,28.786667,0.0620136260408781
sample_4,28.793333,0.0930204390613171
sample_4,28.8,0.131778955336866
sample_4,28.806667,0.1705374716124148
sample_4,28.813333,0.2092959878879636
sample_4,28.82,0.2480545041635125
sample_4,28.826667,0.2713096139288418
sample_4,28.833333,0.2790613171839515
sample_4,28.84,0.2558062074186222
sample_4,28.846667,0.2247993943981832
sample_4,28.853333,0.1937925813777441
sample_4,28.86,0.162785768357305
sample_4,28.866667,0.131778955336866
sample_4,28.873333,0.0930204390613171
sample_4,28.88,0.0620136260408781
sample_4,28.886667,0.0387585162755488
sample_4,28.893333,0.0232551097653292
sample_4,28.9,0.0155034065102195
sample_4,28.906667,0.0
sample_4,28.913333,-0.0155034065102195
sample_4,28.92,-0.0232853898561695
sample_4,28.926667,-0.0310370931112793
sample_4,28.933333,-0.0310370931112793
sample_4,28.94,-0.0387887963663891
sample_4,28.946667,-0.0387887963663891
sample_4,28.953333,-0.0465404996214988
sample_4,28.96,-0.0387887963663891
sample_4,28.966667,-0.0310370931112793
sample_4,28.973333,-0.0155336866010598
sample_4,28.98,-0.00778198334595
sample_4,28.986667,-0.0155034065102195
sample_4,28.993333,-0.0232853898561695
sample_4,29.0,-0.0387887963663891
sample_4,29.006667,-0.0542922028766086
sample_4,29.013333,-0.0930507191521574
sample_4,29.02,-0.1318092354277062
sample_4,29.026667,-0.1783194549583648
sample_4,29.033333,-0.2093262679788039
sample_4,29.04,-0.240333080999243
sample_4,29.046667,-0.2558364875094625
sample_4,29.053333,-0.240333080999243
sample_4,29.06,0.3953065859197577
sample_4,29.066667,0.9767146101438304
sample_4,29.073333,-0.7441635124905375
sample_4,29.08,-0.7441635124905375
sample_4,29.086667,0.6821498864496593
sample_4,29.093333,-0.3565783497350492
sample_4,29.1,-0.8527176381529145
sample_4,29.106667,-0.8527176381529145
sample_4,29.113333,-0.7209386828160484
sample_4,29.12,-0.5504012112036336
sample_4,29.126667,-0.4883875851627555
sample_4,29.133333,-0.4806358819076457
sample_4,29.14,-0.403118849356548
sample_4,29.146667,-0.2868433005299016
sample_4,29.153333,-0.2093262679788039
sample_4,29.16,-0.2093262679788039
sample_4,29.166667,-0.2093262679788039
sample_4,29.173333,-0.2093262679788039
sample_4,29.18,-0.1318092354277062
sample_4,29.186667,-0.0620439061317183
sample_4,29.193333,-0.0620439061317183
sample_4,29.2,-0.0620439061317183
sample_4,29.206667,-0.0620439061317183
sample_4,29.213333,-0.0620439061317183
sample_4,29.22,-0.0542922028766086
sample_4,29.226667,-0.0387887963663891
sample_4,29.233333,-0.0155336866010598
sample_4,29.24,0.0077214231642694
sample_4,29.246667,0.031006813020439
sample_4,29.253333,0.0620136260408781
sample_4,29.26,0.1007721423164269
sample_4,29.266667,0.131778955336866
sample_4,29.273333,0.1550340651021953
sample_4,29.28,0.1705374716124148
sample_4,29.286667,0.1860408781226343
sample_4,29.293333,0.1937925813777441
sample_4,29.3,0.1937925813777441
sample_4,29.306667,0.1782891748675246
sample_4,29.313333,0.1550340651021953
sample_4,29.32,0.1240272520817562
sample_4,29.326667,0.0930204390613171
sample_4,29.333333,0.0620136260408781
sample_4,29.34,0.031006813020439
sample_4,29.346667,0.0
sample_4,29.353333,-0.0155034065102195
sample_4,29.36,-0.0155336866010598
sample_4,29.366667,-0.00778198334595
sample_4,29.373333,0.0077517032551097
sample_4,29.38,0.031006813020439
sample_4,29.386667,0.0542619227857683
sample_4,29.393333,0.0620136260408781
sample_4,29.4,0.0697653292959878
sample_4,29.406667,0.0620136260408781
sample_4,29.413333,0.0620136260408781
sample_4,29.42,0.0697653292959878
sample_4,29.426667,0.0852687358062074
sample_4,29.433333,0.0930204390613171
sample_4,29.44,0.0930204390613171
sample_4,29.446667,0.0775170325510976
sample_4,29.453333,0.0775170325510976
sample_4,29.46,0.0775170325510976
sample_4,29.466667,0.0620136260408781
sample_4,29.473333,0.031006813020439
sample_4,29.48,-0.0077517032551097
sample_4,29.486667,-0.0465102195306585
sample_4,29.493333,-0.0775473126419379
sample_4,29.5,-0.1008024224072672
sample_4,29.506667,-0.1163058289174867
sample_4,29.513333,-0.1163058289174867
sample_4,29.52,0.6356093868281605
sample_4,29.526667,-0.7984254352763058
sample_4,29.533333,-0.6433913701741105
sample_4,29.54,-0.6433913701741105
sample_4,29.546667,0.7984254352763058
sample_4,29.553333,-0.2015442846328539
sample_4,29.56,-0.6666767600302801
sample_4,29.566667,-0.6666767600302801
sample_4,29.573333,-0.635669947009841
sample_4,29.58,-0.5348978046934141
sample_4,29.586667,-0.4496290688872066
sample_4,29.593333,-0.4263739591218773
sample_4,29.6,-0.372112036336109
sample_4,29.606667,-0.271339894019682
sample_4,29.613333,-0.1705677517032551
sample_4,29.62,-0.1008024224072672
sample_4,29.626667,-0.0697956093868281
sample_4,29.633333,-0.0697956093868281
sample_4,29.64,-0.0775473126419379
sample_4,29.646667,-0.0852990158970476
sample_4,29.653333,-0.0852990158970476
sample_4,29.66,-0.0542922028766086
sample_4,29.666667,0.0077214231642694
sample_4,29.673333,0.0620136260408781
sample_4,29.68,0.1007721423164269
sample_4,29.686667,0.1162755488266464
sample_4,29.693333,0.1162755488266464
sample_4,29.7,0.1240272520817562
sample_4,29.706667,0.1550340651021953
sample_4,29.713333,0.1782891748675246
sample_4,29.72,0.1860408781226343
sample_4,29.726667,0.1782891748675246
sample_4,29.733333,0.1782891748675246
sample_4,29.74,0.1860408781226343
sample_4,29.746667,0.1937925813777441
sample_4,29.753333,0.1937925813777441
sample_4,29.76,0.1860408781226343
sample_4,29.766667,0.1705374716124148
sample_4,29.773333,0.1472823618470855
sample_4,29.78,0.131778955336866
sample_4,29.786667,0.1162755488266464
sample_4,29.793333,0.0930204390613171
sample_4,29.8,0.0697653292959878
sample_4,29.806667,0.0387585162755488
sample_4,29.813333,0.0077517032551097
sample_4,29.82,-0.0155034065102195
sample_4,29.826667,-0.0310370931112793
sample_4,29.833333,-0.0387887963663891
sample_4,29.84,-0.0465404996214988
sample_4,29.846667,-0.0542922028766086
sample_4,29.853333,-0.0542922028766086
sample_4,29.86,-0.0387887963663891
sample_4,29.866667,-0.0155336866010598
sample_4,29.873333,0.023224829674489
sample_4,29.88,0.0697653292959878
sample_4,29.886667,0.1085238455715367
sample_4,29.893333,0.1240272520817562
sample_4,29.9,0.1240272520817562
sample_4,29.906667,0.1162755488266464
sample_4,29.913333,0.1007721423164269
sample_4,29.92,0.0930204390613171
sample_4,29.926667,0.0620136260408781
sample_4,29.933333,0.0155034065102195
sample_4,29.94,-0.031006813020439
sample_4,29.946667,-0.0775473126419379
sample_4,29.953333,-0.0930507191521574
sample_4,29.96,-0.1318092354277062
sample_4,29.966667,0.0619833459500378
sample_4,29.973333,0.5891294473883422
sample_4,29.98,-0.7209084027252082
sample_4,29.986667,-0.3798334595003785
sample_4,29.993333,-0.3798334595003785
sample_4,30.0,-0.8449356548069644
sample_4,30.006667,0.1782891748675246
sample_4,30.013333,-0.4806056018168054
sample_4,30.02,-0.6434216502649508
sample_4,30.026667,-0.6434216502649508
sample_4,30.033333,-0.4883875851627555
sample_4,30.04,-0.271339894019682
sample_4,30.046667,-0.1938228614685844
sample_4,30.053333,-0.1938228614685844
sample_4,30.06,-0.1938228614685844
sample_4,30.066667,-0.1628160484481453
sample_4,30.073333,-0.9224829674489023
sample_5,0.0,0.0504776146732993
sample_5,0.006667,0.499801629688406
sample_5,0.013333,0.0008545182653279
sample_5,0.02,0.1013519699697866
sample_5,0.026667,0.0001831110568559
sample_5,0.033333,-0.0002136295663319
sample_5,0.04,-0.0002136295663319
sample_5,0.046667,0.2966704306161687
sample_5,0.053333,0.0780053102206488
sample_5,0.06,0.0005798516800439
sample_5,0.066667,0.3122959074678793
sample_5,0.073333,-0.522598956266976
sample_5,0.08,-0.2578203680532243
sample_5,0.086667,-0.1093783379619739
sample_5,0.093333,-0.0625019074068422
sample_5,0.1,-0.0625019074068422
sample_5,0.106667,-0.1171910763878292
sample_5,0.113333,-0.195318460646382
sample_5,0.12,-0.2187566759239478
sample_5,0.126667,-0.2187566759239478
sample_5,0.133333,-0.1796929837946714
sample_5,0.14,-0.1328165532395397
sample_5,0.146667,-0.1015655995361186
sample_5,0.153333,-0.0781273842585528
sample_5,0.16,-0.0703146458326975
sample_5,0.166667,-0.0703146458326975
sample_5,0.173333,-0.0703146458326975
sample_5,0.18,-0.0625019074068422
sample_5,0.186667,-0.0390636921292764
sample_5,0.193333,-0.0156254768517105
sample_5,0.2,0.0
sample_5,0.206667,0.0156559953611865
sample_5,0.213333,0.0312814722128971
sample_5,0.22,0.0469069490646076
sample_5,0.226667,0.0625324259163182
sample_5,0.233333,0.0781579027680288
sample_5,0.24,0.0781579027680288
sample_5,0.246667,0.0781579027680288
sample_5,0.253333,0.0625324259163182
sample_5,0.26,0.0547196874904629
sample_5,0.266667,0.0469069490646076
sample_5,0.273333,0.0390942106387524
sample_5,0.28,0.0234687337870418
sample_5,0.286667,3.051850947599719e-05
sample_5,0.293333,-0.0234076967680898
sample_5,0.3,-0.0390636921292764
sample_5,0.306667,-0.0468764305551316
sample_5,0.313333,-0.0468764305551316
sample_5,0.32,-0.0468764305551316
sample_5,0.326667,-0.0468764305551316
sample_5,0.333333,-0.0546891689809869
sample_5,0.34,-0.0468764305551316
sample_5,0.346667,-0.0468764305551316
sample_5,0.353333,-0.0390636921292764
sample_5,0.36,-0.0312509537034211
sample_5,0.366667,-0.0390636921292764
sample_5,0.373333,-0.0312509537034211
sample_5,0.38,-0.0156254768517105
sample_5,0.386667,0.0156254768517105
sample_5,0.393333,0.0547196874904629
sample_5,0.4,0.0781579027680288
sample_5,0.406667,0.085970641193884
sample_5,0.413333,0.0781579027680288
sample_5,0.42,0.0625324259163182
sample_5,0.426667,0.0390942106387524
sample_5,0.433333,0.0156559953611865
sample_5,0.44,-0.0077822199163792
sample_5,0.446667,-0.0312509537034211
sample_5,0.453333,0.0312509537034211
sample_5,0.46,0.0312814722128971
sample_5,0.466667,0.0937833796197393
sample_5,0.473333,0.4375438703573717
sample_5,0.48,-0.7578051087984863
sample_5,0.486667,-0.2968535416730247
sample_5,0.493333,-0.2968535416730247
sample_5,0.5,-0.6093630787072359
sample_5,0.506667,0.4922330393383587
sample_5,0.513333,-0.3827936643574328
sample_5,0.52,-0.6718955046235542
sample_5,0.526667,-0.6718955046235542
sample_5,0.533333,-0.500015259254738
sample_5,0.54,-0.2343821527756584
sample_5,0.546667,-0.140629291665395
sample_5,0.553333,-0.1328165532395397
sample_5,0.56,-0.1328165532395397
sample_5,0.566667,-0.140629291665395
sample_5,0.573333,-0.1562547685171056
sample_5,0.58,-0.1875057222205267
sample_5,0.586667,-0.1875057222205267
sample_5,0.593333,-0.1718802453688162
sample_5,0.6,-0.140629291665395
sample_5,0.606667,-0.1093783379619739
sample_5,0.613333,-0.0937528611102633
sample_5,0.62,-0.0859401226844081
sample_5,0.626667,-0.0703146458326975
sample_5,0.633333,-0.0625019074068422
sample_5,0.64,-0.0234382152775658
sample_5,0.646667,0.0078127384258552
sample_5,0.653333,0.0234687337870418
sample_5,0.66,0.0390942106387524
sample_5,0.666667,0.0547196874904629
sample_5,0.673333,0.0703451643421735
sample_5,0.68,0.0937833796197393
sample_5,0.686667,0.1250343333231605
sample_5,0.693333,0.140659810174871
sample_5,0.7,0.1562852870265816
sample_5,0.706667,0.1719107638782921
sample_5,0.713333,0.1797235023041474
sample_5,0.72,0.1797235023041474
sample_5,0.726667,0.1640980254524369
sample_5,0.733333,0.140659810174871
sample_5,0.74,0.1015961180455946
sample_5,0.746667,0.0703451643421735
sample_5,0.753333,0.0469069490646076
sample_5,0.76,0.0312814722128971
sample_5,0.766667,0.0156559953611865
sample_5,0.773333,-0.0155949583422345
sample_5,0.78,-0.0390636921292764
sample_5,0.786667,-0.0625019074068422
sample_5,0.793333,-0.0703146458326975
sample_5,0.8,-0.0781273842585528
sample_5,0.806667,-0.0781273842585528
sample_5,0.813333,-0.0859401226844081
sample_5,0.82,-0.0781273842585528
sample_5,0.826667,-0.0546891689809869
sample_5,0.833333,0.0
sample_5,0.84,0.0625324259163182
sample_5,0.846667,0.1094088564714499
sample_5,0.853333,0.1328470717490157
sample_5,0.86,0.1250343333231605
sample_5,0.866667,0.0937833796197393
sample_5,0.873333,0.0625324259163182
sample_5,0.88,0.0078432569353312
sample_5,0.886667,-0.0390331736198004
sample_5,0.893333,-0.0703146458326975
sample_5,0.9,-0.0937528611102633
sample_5,0.906667,-0.1015655995361186
sample_5,0.913333,0.0625019074068422
sample_5,0.92,0.0625324259163182
sample_5,0.926667,0.1562852870265816
sample_5,0.933333,0.6094241157261879
sample_5,0.94,-0.6249885555589465
sample_5,0.946667,-0.2187261574144718
sample_5,0.953333,-0.2187261574144718
sample_5,0.96,-0.6874904629657888
sample_5,0.966667,0.3281655323953978
sample_5,0.973333,-0.3749809259315775
sample_5,0.98,-0.554704428235725
sample_5,0.986667,-0.554704428235725
sample_5,0.993333,-0.3671987060151982
sample_5,1.0,-0.1796929837946714
sample_5,1.006667,-0.1796929837946714
sample_5,1.013333,-0.2343821527756584
sample_5,1.02,-0.2968840601825007
sample_5,1.026667,-0.2968840601825007
sample_5,1.033333,-0.2109439374980926
sample_5,1.04,-0.0781273842585528
sample_5,1.046667,-0.0312509537034211
sample_5,1.053333,-0.0312509537034211
sample_5,1.06,-0.0390636921292764
sample_5,1.066667,-0.0390636921292764
sample_5,1.073333,-0.0312509537034211
sample_5,1.08,-0.0234382152775658
sample_5,1.086667,0.0
sample_5,1.093333,0.0156559953611865
sample_5,1.1,0.0390942106387524
sample_5,1.106667,0.0625324259163182
sample_5,1.113333,0.085970641193884
sample_5,1.12,0.1250343333231605
sample_5,1.126667,0.1484725486007263
sample_5,1.133333,0.1719107638782921
sample_5,1.14,0.1797235023041474
sample_5,1.146667,0.1875362407300027
sample_5,1.153333,0.1875362407300027
sample_5,1.16,0.195348979155858
sample_5,1.166667,0.195348979155858
sample_5,1.173333,0.1875362407300027
sample_5,1.18,0.1797235023041474
sample_5,1.186667,0.1797235023041474
sample_5,1.193333,0.1875362407300027
sample_5,1.2,0.1875362407300027
sample_5,1.206667,0.1797235023041474
sample_5,1.213333,0.1640980254524369
sample_5,1.22,0.1328470717490157
sample_5,1.226667,0.1015961180455946
sample_5,1.233333,0.0703451643421735
sample_5,1.24,0.0312814722128971
sample_5,1.246667,-0.0077822199163792
sample_5,1.253333,-0.0234382152775658
sample_5,1.26,-0.0234382152775658
sample_5,1.266667,-0.0078127384258552
sample_5,1.273333,0.0156254768517105
sample_5,1.28,0.0469069490646076
sample_5,1.286667,0.0781579027680288
sample_5,1.293333,0.1094088564714499
sample_5,1.3,0.140659810174871
sample_5,1.306667,0.1484725486007263
sample_5,1.313333,0.1328470717490157
sample_5,1.32,0.1015961180455946
sample_5,1.326667,0.0703451643421735
sample_5,1.333333,0.0469069490646076
sample_5,1.34,0.0234687337870418
sample_5,1.346667,0.0078432569353312
sample_5,1.353333,-0.0234076967680898
sample_5,1.36,-0.0546891689809869
sample_5,1.366667,-0.0781273842585528
sample_5,1.373333,-0.2031311990722373
sample_5,1.38,-0.2031311990722373
sample_5,1.386667,0.0390636921292764
sample_5,1.393333,0.7031769768364513
sample_5,1.4,-0.695303201391644
sample_5,1.406667,-0.5234229560228278
sample_5,1.413333,-0.5234229560228278
sample_5,1.42,0.8438062685018464
sample_5,1.426667,-0.3202917569505905
sample_5,1.433333,-0.8515884884182257
sample_5,1.44,-0.8515884884182257
sample_5,1.446667,-0.6093935972167119
sample_5,1.453333,-0.3359477523117771
sample_5,1.46,-0.2578203680532243
sample_5,1.466667,-0.2578203680532243
sample_5,1.473333,-0.2578203680532243
sample_5,1.48,-0.2031311990722373
sample_5,1.486667,-0.1328165532395397
sample_5,1.493333,-0.0781273842585528
sample_5,1.5,-0.0781273842585528
sample_5,1.506667,-0.1171910763878292
sample_5,1.513333,-0.140629291665395
sample_5,1.52,-0.1484420300912503
sample_5,1.526667,-0.1328165532395397
sample_5,1.533333,-0.1093783379619739
sample_5,1.54,-0.0859401226844081
sample_5,1.546667,-0.0703146458326975
sample_5,1.553333,-0.0625019074068422
sample_5,1.56,-0.0390636921292764
sample_5,1.566667,0.0
sample_5,1.573333,0.0390942106387524
sample_5,1.58,0.0781579027680288
sample_5,1.586667,0.0937833796197393
sample_5,1.593333,0.1094088564714499
sample_5,1.6,0.1250343333231605
sample_5,1.606667,0.1328470717490157
sample_5,1.613333,0.1484725486007263
sample_5,1.62,0.1562852870265816
sample_5,1.626667,0.1562852870265816
sample_5,1.633333,0.1562852870265816
sample_5,1.64,0.1484725486007263
sample_5,1.646667,0.1484725486007263
sample_5,1.653333,0.1484725486007263
sample_5,1.66,0.1562852870265816
sample_5,1.666667,0.1484725486007263
sample_5,1.673333,0.1328470717490157
sample_5,1.68,0.0937833796197393
sample_5,1.686667,0.0703451643421735
sample_5,1.693333,0.0547196874904629
sample_5,1.7,0.0469069490646076
sample_5,1.706667,0.0390942106387524
sample_5,1.713333,0.0312814722128971
sample_5,1.72,0.0234687337870418
sample_5,1.726667,0.0234687337870418
sample_5,1.733333,0.0547196874904629
sample_5,1.74,0.085970641193884
sample_5,1.746667,0.1094088564714499
sample_5,1.753333,0.1172215948973052
sample_5,1.76,0.1250343333231605
sample_5,1.766667,0.1328470717490157
sample_5,1.773333,0.1328470717490157
sample_5,1.78,0.1328470717490157
sample_5,1.786667,0.1094088564714499
sample_5,1.793333,0.0703451643421735
sample_5,1.8,0.0234687337870418
sample_5,1.806667,-0.0077822199163792
sample_5,1.813333,-0.0390636921292764
sample_5,1.82,-0.0625019074068422
sample_5,1.826667,-0.0859401226844081
sample_5,1.833333,-0.0937528611102633
sample_5,1.84,-0.0625019074068422
sample_5,1.846667,0.0078127384258552
sample_5,1.853333,0.4531693472090823
sample_5,1.86,-0.7968688009277627
sample_5,1.866667,-0.4140446180608539
sample_5,1.873333,-0.4140446180608539
sample_5,1.88,-0.9921872615741448
sample_5,1.886667,-0.0937223426007873
sample_5,1.893333,-0.6328318124942778
sample_5,1.9,-0.6328318124942778
sample_5,1.906667,-0.6172063356425672
sample_5,1.913333,-0.4609515671254616
sample_5,1.92,-0.2343821527756584
sample_5,1.926667,-0.1562547685171056
sample_5,1.933333,-0.1562547685171056
sample_5,1.94,-0.1640675069429609
sample_5,1.946667,-0.1875057222205267
sample_5,1.953333,-0.2187566759239478
sample_5,1.96,-0.2343821527756584
sample_5,1.966667,-0.2421948912015137
sample_5,1.973333,-0.2421948912015137
sample_5,1.98,-0.2187566759239478
sample_5,1.986667,-0.1875057222205267
sample_5,1.993333,-0.1640675069429609
sample_5,2.0,-0.1484420300912503
sample_5,2.006667,-0.140629291665395
sample_5,2.013333,-0.1328165532395397
sample_5,2.02,-0.1250038148136845
sample_5,2.026667,-0.0781273842585528
sample_5,2.033333,-0.0234382152775658
sample_5,2.04,0.0234382152775658
sample_5,2.046667,0.0781579027680288
sample_5,2.053333,0.1250343333231605
sample_5,2.06,0.1719107638782921
sample_5,2.066667,0.2265999328592791
sample_5,2.073333,0.2656636249885555
sample_5,2.08,0.2734763634144108
sample_5,2.086667,0.2656636249885555
sample_5,2.093333,0.2422254097109897
sample_5,2.1,0.2265999328592791
sample_5,2.106667,0.2187871944334238
sample_5,2.113333,0.2031617175817133
sample_5,2.12,0.195348979155858
sample_5,2.126667,0.1797235023041474
sample_5,2.133333,0.1562852870265816
sample_5,2.14,0.140659810174871
sample_5,2.146667,0.1250343333231605
sample_5,2.153333,0.1015961180455946
sample_5,2.16,0.0781579027680288
sample_5,2.166667,0.0390942106387524
sample_5,2.173333,0.0078432569353312
sample_5,2.18,-0.0077822199163792
sample_5,2.186667,-0.0156254768517105
sample_5,2.193333,-0.0078127384258552
sample_5,2.2,0.0156254768517105
sample_5,2.206667,0.0547196874904629
sample_5,2.213333,0.1015961180455946
sample_5,2.22,0.1484725486007263
sample_5,2.226667,0.1875362407300027
sample_5,2.233333,0.2187871944334238
sample_5,2.24,0.2344126712851344
sample_5,2.246667,0.2265999328592791
sample_5,2.253333,0.1797235023041474
sample_5,2.26,0.1172215948973052
sample_5,2.266667,0.0547196874904629
sample_5,2.273333,-0.0077822199163792
sample_5,2.28,-0.0703146458326975
sample_5,2.286667,-0.1171910763878292
sample_5,2.293333,-0.1562547685171056
sample_5,2.3,-0.140629291665395
sample_5,2.306667,0.0468764305551316
sample_5,2.313333,0.5625476851710562
sample_5,2.32,-0.7187414166692099
sample_5,2.326667,-0.3359172338023011
sample_5,2.333333,-0.3359172338023011
sample_5,2.34,-0.8828089236121708
sample_5,2.346667,0.0078432569353312
sample_5,2.353333,-0.6015503402813807
sample_5,2.36,-0.6484572893459883
sample_5,2.366667,-0.6484572893459883
sample_5,2.373333,-0.4687643055513169
sample_5,2.38,-0.2343821527756584
sample_5,2.386667,-0.1718802453688162
sample_5,2.393333,-0.1718802453688162
sample_5,2.4,-0.2031311990722373
sample_5,2.406667,-0.2734458449049348
sample_5,2.413333,-0.3203222754600665
sample_5,2.42,-0.3203222754600665
sample_5,2.426667,-0.2812585833307901
sample_5,2.433333,-0.2421948912015137
sample_5,2.44,-0.1875057222205267
sample_5,2.446667,-0.1250038148136845
sample_5,2.453333,-0.0781273842585528
sample_5,2.46,-0.0468764305551316
sample_5,2.466667,-0.0234382152775658
sample_5,2.473333,-0.0156254768517105
sample_5,2.48,0.0312509537034211
sample_5,2.486667,0.0703451643421735
sample_5,2.493333,0.085970641193884
sample_5,2.5,0.0937833796197393
sample_5,2.506667,0.1015961180455946
sample_5,2.513333,0.1172215948973052
sample_5,2.52,0.1484725486007263
sample_5,2.526667,0.1797235023041474
sample_5,2.533333,0.2109744560075686
sample_5,2.54,0.2422254097109897
sample_5,2.546667,0.2812891018402661
sample_5,2.553333,0.2969145786919767
sample_5,2.56,0.2969145786919767
sample_5,2.566667,0.2656636249885555
