time,LSB
21.480000,3584.000000
21.486667,3840.000000
21.493333,3584.000000
21.500000,2816.000000
21.506667,1536.000000
21.513333,0.000000
21.520000,-1536.000000
21.526667,-3073.000000
21.533333,-4097.000000
21.540000,-5121.000000
21.546667,-5633.000000
21.553333,-5889.000000
21.560000,-6145.000000
21.566667,-5377.000000
21.573333,23039.000000
21.580000,-27648.000000
21.586667,-27648.000000
21.593333,-32512.000000
21.600000,7680.000000
21.606667,-28160.000000
21.613333,21759.000000
21.620000,21759.000000
21.626667,30719.000000
21.633333,-18945.000000
21.640000,-8449.000000
21.646667,-4097.000000
21.653333,-3073.000000
21.660000,-1537.000000
21.666667,767.000000
21.673333,2048.000000
21.680000,2048.000000
21.686667,1536.000000
21.693333,768.000000
21.700000,768.000000
21.706667,2304.000000
21.713333,3584.000000
21.720000,4352.000000
21.726667,4864.000000
21.733333,5120.000000
21.740000,5376.000000
21.746667,6144.000000
21.753333,6912.000000
21.760000,8704.000000
21.766667,10240.000000
21.773333,12032.000000
21.780000,13824.000000
21.786667,15872.000000
21.793333,17664.000000
21.800000,19200.000000
21.806667,20224.000000
21.813333,20736.000000
21.820000,20736.000000
21.826667,20736.000000
21.833333,20224.000000
21.840000,19200.000000
21.846667,17408.000000
